year;code;name;amount;policy
2024;42HC;C08.I03 Nuevos modelos de negocio en la transición energética;56.000,00;42. INDUSTRIA Y ENERGÍA
2024;42IA;C09.I01 Hidrógeno renovable: un proyecto país;672.817,00;42. INDUSTRIA Y ENERGÍA
2024;42JA;C10.I01 Inversiones en transición justa;169.252,59;42. INDUSTRIA Y ENERGÍA
2024;42KD;C11.I04 Plan de Transición Energética en la Administración General del Estado;1.346,60;42. INDUSTRIA Y ENERGÍA
2024;423N;Explotación minera;14.409,04;42. INDUSTRIA Y ENERGÍA
2024;424M;Seguridad nuclear y protección radiológica;47.931,69;42. INDUSTRIA Y ENERGÍA
2024;425A;Normativa y desarrollo energético;825.966,42;42. INDUSTRIA Y ENERGÍA
2024;45DA;C04.I01 Digitalización y conocimientos del patrimonio natural;49.828,41;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45DB;C04.I02 Conservación de la biodiversidad terrestre marina;154.314,68;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45DC;C04.I03 Restauración de ecosistemas e infraestructura verde;94.679,21;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45DD;C04.I04 Gestión forestal sostenible;97.340,03;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45EA;C05.I01 Materialización de actuaciones de depuración, saneamiento, eficiencia, ahorro, reutilización y seguridad de infraestructuras (DSEAR);187.000,00;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45EB;C05.I02 Seguimiento y restauración de ecosistemas fluviales, recuperación de acuíferos y mitigación del riesgo de inundación;497.980,19;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45EC;C05.I03 Transición digital en el sector del agua. Infraestructuras y Ecosistemas Resilientes.;370.000,00;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45ED;C05.I04 Adaptación de la costa al cambio climático e implementación de las Estrategias Marinas y de los planes de ordenación del espacio marítimo;136.733,33;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45LC;C12.I03 Plan de apoyo a la implementación de la normativa de residuos y al fomento de la economía circular;250.000,00;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45SA;C19.I01 Competencias digitales transversales. Transición Ecológica;90.000,00;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;451O;Dirección y Servicios Generales para la Transición Ecológica y el Reto Demográfico;113.240,45;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;452A;Gestión e infraestructuras del agua;1.287.050,80;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;452M;Normativa y ordenación territorial de los recursos hídricos;396.494,97;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;456A;Calidad del agua;264.690,36;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;456B;Protección y mejora del medio ambiente;25.174,88;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;456C;Protección y mejora del medio natural;285.053,02;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;456D;Actuación en la costa;96.655,45;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;456E;Reto demográfico y lucha contra la despoblación;71.645,08;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;456M;Actuaciones para la prevención de la contaminación y el cambio climático;28.647,15;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;456N;Transición justa;332.133,18;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;49EC;C05.I03 Transición digital en el sector del agua. Otras actuaciones de carácter económico.;85.957,32;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;495B;Meteorología;131.258,14;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;000X;Transferencias y libramientos internos (Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO);4.338.845,48;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;144A;Cooperación, promoción y difusión cultural en el exterior;10.290,77;14. POLÍTICA EXTERIOR Y DE COOPERACIÓN PARA EL DESARROLLO
2024;321M;Dirección y Servicios Generales de Educación, Formación Profesional y Deportes;1.744,00;32. EDUCACIÓN
2024;322L;Inversiones en centros educativos y otras actividades educativas;15.684,62;32. EDUCACIÓN
2024;331M;Dirección y Servicios Generales de Cultura;56.186,31;33. CULTURA
2024;332A;Archivos;47.711,03;33. CULTURA
2024;332B;Bibliotecas;65.117,55;33. CULTURA
2024;333A;Museos;233.529,79;33. CULTURA
2024;333B;Exposiciones;1.594,29;33. CULTURA
2024;334A;Promoción y cooperación cultural;289.034,24;33. CULTURA
2024;334B;Promoción del libro y publicaciones culturales;13.892,06;33. CULTURA
2024;334C;Fomento de las industrias culturales;17.172,29;33. CULTURA
2024;335A;Música y danza;122.626,25;33. CULTURA
2024;335B;Teatro;60.216,85;33. CULTURA
2024;335C;Cinematografía;167.143,50;33. CULTURA
2024;337B;Conservación y restauración de bienes culturales;38.806,93;33. CULTURA
2024;337C;Protección del Patrimonio Histórico;13.796,61;33. CULTURA
2024;000X;Transferencias y libramientos internos (Sección: 24 MINISTERIO DE CULTURA);499.735,01;33. CULTURA
2024;26BA;C02.I01 Programa de rehabilitación para la recuperación económica y social en entornos residenciales;1.980.000,00;26. ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
2024;26BB;C02.I02 Programa de construcción de viviendas en alquiler social en edificios energéticamente eficientes;500.000,00;26. ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
2024;261M;Dirección y Servicios Generales de Vivienda y Agenda Urbana;4.254,00;26. ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
2024;261N;Promoción, administración y ayudas para rehabilitación y acceso a vivienda;959.516,75;26. ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
2024;261O;Ordenación y fomento de la edificación;30.441,82;26. ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
2024;261P;Urbanismo y política del suelo;6.722,08;26. ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
2024;000X;Transferencias y libramientos internos (Sección: 25 MINISTERIO DE VIVIENDA Y AGENDA URBANA);900,00;26. ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
2024;231A;Plan Nacional sobre Drogas;15.111,84;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;311M;Dirección y Servicios Generales de Sanidad;40.038,93;31. SANIDAD
2024;311O;Políticas de Salud y Ordenación Profesional;7.805,72;31. SANIDAD
2024;313A;Prestaciones sanitarias y farmacia;206.254,92;31. SANIDAD
2024;313B;Salud pública, sanidad exterior y calidad;717.153,09;31. SANIDAD
2024;313D;Donación y trasplante de órganos, tejidos y células;6.456,76;31. SANIDAD
2024;313E;Salud Digital, Información e Innovación del Sistema Nacional de Salud;28.965,88;31. SANIDAD
2024;000X;Transferencias y libramientos internos (Sección: 26 MINISTERIO DE SANIDAD);337.154,73;31. SANIDAD
2024;425A;Normativa y desarrollo energético;3.514.141,75;42. INDUSTRIA Y ENERGÍA
2024;43MD;C13.I04 Apoyo al Comercio;123.150,00;43. COMERCIO, TURISMO Y PYMES
2024;43ME;C13.I05 Internacionalización. PYMES;1.042.350,00;43. COMERCIO, TURISMO Y PYMES
2024;431A;Promoción comercial e internacionalización de la empresa;409.450,62;43. COMERCIO, TURISMO Y PYMES
2024;431N;Ordenación del comercio exterior;9.832,45;43. COMERCIO, TURISMO Y PYMES
2024;431O;Ordenación y modernización de las estructuras comerciales;10.604,07;43. COMERCIO, TURISMO Y PYMES
2024;491N;Servicio postal universal;110.000,00;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;492M;Defensa de la competencia en los mercados y regulación de sectores productivos;62.292,65;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;493M;Dirección, control y gestión de seguros;18.938,42;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;493O;Regulación contable y de auditorías;10.514,31;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;92KA;C11.I01 Modernización de la Administración General del Estado. Servicios de carácter general;2.606,83;92. SERVICIOS DE CARÁCTER GENERAL
2024;923C;Elaboración y difusión estadística;192.789,17;92. SERVICIOS DE CARÁCTER GENERAL
2024;923O;Gestión de la Deuda y de la Tesorería del Estado;61.192,03;92. SERVICIOS DE CARÁCTER GENERAL
2024;923P;Relaciones con Instituciones Financieras Multilaterales;519.834,66;92. SERVICIOS DE CARÁCTER GENERAL
2024;923Q;Dirección y Servicios Generales de Economía, Comercio y Empresa;69.595,04;92. SERVICIOS DE CARÁCTER GENERAL
2024;931M;Previsión y política económica;20.307,86;93. ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA
2024;000X;Transferencias y libramientos internos (Sección: 27 MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA);222.116,48;93. ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA
2024;143A;Cooperación para el desarrollo;3.110,00;14. POLÍTICA EXTERIOR Y DE COOPERACIÓN PARA EL DESARROLLO
2024;144B;Cooperación, promoción y difusión educativa en el exterior;2.038,41;14. POLÍTICA EXTERIOR Y DE COOPERACIÓN PARA EL DESARROLLO
2024;322C;Enseñanzas universitarias;146.290,06;32. EDUCACIÓN
2024;323M;Becas y ayudas a estudiantes;49.935,14;32. EDUCACIÓN
2024;45DA;C04.I01 Digitalización y conocimientos del patrimonio natural;29.032,55;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45DC;C04.I03 Restauración de ecosistemas e infraestructura verde;440,00;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;45ED;C05.I04 Adaptación de la costa al cambio climático e implementación de las Estrategias Marinas y de los planes de ordenación del espacio marítimo;4.000,00;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2024;46OE;C15.I05 Despliegue de infraestructuras digitales transfronterizas. I+D+i+Digitalización;100.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QA;C17.I01 Planes Complementarios con CCAA;60.254,66;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QB;C17.I02 Fortalecimiento de las capacidades, infraestructuras y equipamientos de los agentes del SECTI;75.830,39;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QC;C17.I03 Nuevos proyectos I+D+I Publico Privados, Interdisciplinares, Pruebas de concepto y concesión de ayudas consecuencia de convocatorias competitivas internacionales. I+D de vanguardia orientada a retos de la sociedad. Compra pública pre-comercial.;442.567,53;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QD;C17.I04 Nueva carrera científica;219.010,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QE;C17.I05 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Transferencia de conocimiento;41.948,01;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QF;C17.I06 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Salud;424.243,05;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QG;C17.I07 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Medioambiente, cambio climático y energía;6.858,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46QI;C17.I09 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Sector aeroespacial;240.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46UD;C21.I04 Formación y capacitación del personal docente e investigador;120.520,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46UE;C21.I05 Mejora de infraestructuras digitales, el equipamiento, las tecnologías, la docencia y la evaluación digitales universitarios;8.530,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;461M;Dirección y Servicios Generales de Ciencia, Innovación y Universidades;57.627,29;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;463A;Investigación científica;1.215.692,87;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;463B;Fomento y coordinación de la investigación científica y técnica;3.016.096,85;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;465A;Investigación sanitaria;330.087,45;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;467C;Investigación y desarrollo tecnológico-industrial;1.487.455,58;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;467H;Investigación energética, medioambiental y tecnológica;115.294,23;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;000X;Transferencias y libramientos internos (Sección: 28 MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES);2.610.313,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;231F;Otros servicios sociales del Estado;461.031,57;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;231G;Atención a la infancia y a las familias;3.112,98;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;232F;Derechos de los animales;7.481,71;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;239N;Dirección y Servicios Generales de Derechos Sociales y Agenda 2030;29.585,96;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;313C;Seguridad alimentaria y nutrición;19.544,39;31. SANIDAD
2024;492O;Protección y promoción de los derechos de los consumidores y usuarios;17.559,78;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;496M;Regulación del juego;12.364,60;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;498M;Dirección y Servicios Generales de Consumo;3.934,24;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;921Y;Agenda 2030;24.644,97;92. SERVICIOS DE CARÁCTER GENERAL
2024;000X;Transferencias y libramientos internos (Sección: 29 MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030);3.691.988,95;92. SERVICIOS DE CARÁCTER GENERAL
2024;232B;Igualdad de oportunidades entre mujeres y hombres;231.591,48;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;232C;Actuaciones para la prevención integral de la violencia de género;259.716,89;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;232D;Igualdad de trato y diversidad;6.926,17;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;232M;Dirección y Servicios Generales de Igualdad;13.300,72;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;000X;Transferencias y libramientos internos (Sección: 30 MINISTERIO DE IGUALDAD);18.907,45;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;231G;Atención a la infancia y a las familias;41.382,66;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;232A;Promoción y servicios a la juventud;54.276,59;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;232N;Dirección y Servicios Generales de Juventud e Infancia;9.921,02;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;46SA;C19.I01 Competencias digitales transversales. I+D+i+Digitalización;97.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;000X;Transferencias y libramientos internos (Sección: 31 MINISTERIO DE JUVENTUD E INFANCIA);12.558,86;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;212A;Pensiones no contributivas y prestaciones asistenciales;4.100,00;21. PENSIONES
2024;219N;Gestión de pensiones de Clases Pasivas;4.967,04;21. PENSIONES
2024;231B;Acciones en favor de los emigrantes;60.502,19;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;231G;Atención a la infancia y a las familias;1.800,00;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;231H;Acciones en favor de los inmigrantes;745.412,85;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;232E;Análisis y definición de objetivos y políticas de Inclusión;2.751,84;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2024;291M;Dirección y Servicios Generales de la Inclusión, de la Seguridad Social y de la Migración;67.098,63;29. GESTIÓN Y ADMINISTRACIÓN DE LA INCLUSIÓN, DE LA SEGURIDAD SOCIAL Y DE LA MIGRACIÓN
2024;000X;Transferencias y libramientos internos (Sección: 32 MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES);44.726.975,67;29. GESTIÓN Y ADMINISTRACIÓN DE LA INCLUSIÓN, DE LA SEGURIDAD SOCIAL Y DE LA MIGRACIÓN
2024;222M;Prestaciones económicas del Mutualismo Administrativo;320.488,83;22. OTRAS PRESTACIONES ECONÓMICAS
2024;312E;Asistencia sanitaria del Mutualismo Administrativo;1.616.911,15;31. SANIDAD
2024;46KA;C11.I01 Modernización de la Administración General del Estado. I+D+i+Digitalización;233.393,17;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46LA;C12.I01 Espacios de datos sectoriales (contribución a proyectos tractores de digitalización de los sectores productivos estratégicos);400.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46MA;C13.I01 Emprendimiento. I+D+i+Digitalización;60.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46MC;C13.I03 Digitalización e Innovación I. I+D+i+Digitalización;1.322.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46NB;C14.I02 Programa de digitalización e inteligencia para destinos y sector turístico. I+D+i+Digitalización;100.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46OA;C15.I01 Favorecer la vertebración territorial mediante despliegue de redes: Extensión de la banda ancha ultrarrápida y cobertura en movilidad de 30 Mbps;256.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46OB;C15.I02 Refuerzo de conectividad en centros de referencia, motores socioeconómicos y proyectos tractores de digitalización sectorial;155.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46OC;C15.I03 Bonos de conectividad para PYMES y colectivos vulnerables;10.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46OD;C15.I04 Renovación y sostenibilidad de infraestructuras;20.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46OE;C15.I05 Despliegue de infraestructuras digitales transfronterizas. I+D+i+Digitalización;1.350.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46OG;C15.I07 Ciberseguridad: Fortalecimiento de las capacidades de ciudadanos, PYMES y profesionales; e Impulso del ecosistema del sector;131.620,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46PR;C16.R01 Estrategia Nacional de IA;86.600,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46RF;C18.I06 Data lake Sanitario;65.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46SA;C19.I01 Competencias digitales transversales. I+D+i+Digitalización;26.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46SD;C19.I04 Profesionales digitales;5.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;46UE;C21.I05 Mejora de infraestructuras digitales, el equipamiento, las tecnologías, la docencia y la evaluación digitales universitarios;10.000,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;461N;Dirección y Servicios Generales de Transformación Digital;31.047,97;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;467G;Investigación y desarrollo de la Sociedad de la Información;88.706,06;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;467I;Innovación tecnológica de las telecomunicaciones;204.073,49;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2024;49OF;C15.I06 Despliegue del 5G: redes, cambio tecnológico e innovación;570.000,00;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2024;49OS;C15.R02 Hoja de ruta 5G: Gestión y asignación del espectro, reducción de cargas al despliegue, Ley de Ciberseguridad 5G y Apoyo a entidades locales;31.000,00;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
